course_id,Title,Overall_Rating,Topic,Instructor,Video_Duration_Hr,Is Paid,Price
13752,SEO Training: Get Free Traffic to Your Website With SEO,4.4,SEO,Daragh Walsh,2.5,YES,138.98
13753,Ad Game,5,Advertising Strategy,Bahcesehir University,5.5,YES,29.98
13754,Mind Your Manners,0,Dog Training,Vanessa Charbonneau,1,YES,55.98
13755,Sketching and Shading,5,Drawing,Devprasad(Dave) Banik,1,YES,29.98
13756,Facebook Marketing to Gain Massive Followers in hours,3.7,Social Media Marketing,Siloam Lackey,0.516666666666666,YES,34.98
13757,Radical Acceptance with Tara Brach,4.6,Mindfulness,"Tara Brach, Ph.D.",4.5,YES,40.98
13758,Masterclass-EQ Course,4.6,Audio Equalization,David Wills,3,YES,78.98
13759,YouTube Marketing: Become a Digital TV Star in Your Niche,4.4,YouTube Marketing,TJ Walker,1.5,YES,128.98
13760,Dungeons in Photoshop,4.7,Unknown,Daniel Hasenbos,1.5,YES,40.98
13761,Learn Finance from Scratch and Business Management,0,Finance Fundamentals,Umair Bilal,0,YES,29.98
13762,Become a WordPress Developer: Unlocking Power With Code,4.7,WordPress,Brad Schiff,35.5,YES,128.98
13763,5s methodology,0,The 5S System,Sonia MALKISON,1,YES,34.98
13764,How to Successfully Pass Your First ACLS Class,4.9,Emergency Medicine,Rodney Millspaugh,1,YES,44.98
13765,UNIX / Linux Tutorial for Beginners,5,Linux,Rinkesh S,2,YES,59.98
13766,Living with Differing Personality Styles,5,Personality,Kim Lewis,1,YES,34.98
13767,Crystalline Silica Hazard Awareness,4.4,Workplace Health and Safety,Able Safety,0.5,YES,29.98
13768,Integrating d3.js with React,3.8,React,Eli Elad Elrom,17.5,YES,218.98
13769,15 Minutes x 15 Days Total Yoga Challenge,4.6,Unknown,Abi Carver,4,YES,44.98
13770,Copywriting: How To Convert Features Into Benefits That Sell,4.1,Copywriting,Vladimir Raykov,0.616666666666666,YES,29.98
13771,Learning Autodesk Revit Architecture 2016,4.3,Revit,Infinite Skills,7.5,YES,59.98
13772,After Effects for Entrepreneurs: 9 Practical Video Projects,4.7,After Effects,Phil Ebiner,2.5,YES,40.98
13773,Forex Trading: Your Complete Guide to Get Started Like a Pro,4.7,Forex,Federico Sellitti,4.5,YES,128.98
13774,HypnoSlim Online Hypnosis for Weight Loss,3.5,Weight Loss,Rosemary O'Gara,6,YES,128.98
13775,Copywriting: Fundamentals For Beginners,4.4,Copywriting,Mason Komay,2,YES,29.98
13776,Google BigQuery and SQL with Google Analytics 4,4.6,Google BigQuery,Anil Batra,1,YES,128.98
13777,Fundamentals of Real Customer Success,4.5,Customer Success Management,Lincoln Murphy,1.5,YES,158.98
13778,Algebra 2 & Trigonometry: A Complete High School Curriculum,4.6,Algebra 2,Matthew Gromlich,16,YES,40.98
13779,Learn How to Mix Front of House for Live Bands,4.2,Music Mixing,Soulsound School,2,YES,40.98
13780,Create a Fascinating Story with a Manga Method,4.9,Short Story Writing,Naomasa Matsuda,2,YES,29.98
13781,How to program your mind for Law of attraction,5,Law of Attraction,Abhijit Shirvadekar,1,YES,34.98
13782,Building iOS Question Answering App with BERT,5,Unknown,Evergreen Technologies,4.5,YES,34.98
13783,Piping important Components : Flange II Strainers II Traps,5,Piping,Atul Singla,0.55,YES,29.98
13784,CHINESAY: EASY CHINESE,5,Chinese Language,Joy Joy,4.5,YES,29.98
13785,The Neuroscience of WE,0,Neuroscience,Alison Whitmire,2,YES,40.98
13786,A comprehensive course on quality tools and methods.,4.9,Quality Management,Nadir CHOUAT,3,YES,40.98
13787,Learn Back Pain Management Course - Back Pain Exercises,5,Back Pain,TopUp Learning School,0.65,YES,128.98
13788,Promotion of WSH Culture Development,4.6,Workplace Health and Safety,GREENSAFE INTERNATIONAL,1,YES,128.98
13789,Master Sort & Search Algorithms - Learn it Easy with Python,4.9,Python,Rune Thomsen,4,YES,128.98
13790,Mindful Business Leader Introductory Course for True Success,0,Mindfulness,Rimi Chakraborty,1,YES,55.98
13791,Cryptocurrency Course: Learn to Make Money Online WORLDWIDE!,4.1,Cryptocurrency,Roope Kiuttu,3,YES,128.98
13792,Be a brilliant writer at work,0,Business Writing,Judy Yorke,0.516666666666666,YES,40.98
13793,Corporate Taxation - Introduction,0,Tax Preparation,Navkar Digital Institute,7,YES,29.98
13794,"Electrical distribution L.V Design AutoCAD, Dialux and ETAP",4.1,Electrical Design,Power Tech Academy,8,YES,108.98
13795,First Aid 101: A Comprehensive Paediatric First Aid Training,4.5,First Aid,Training Express,2,YES,29.98
13796,Emergency First Aid at Work (EFAW),3.9,First Aid,Emily Mottershead,2,YES,29.98
13797,Health Masterclass-Principles to Transform Your Body & Mind,0,Health,Melissa Kuman,1.5,YES,59.98
13798,Leading Engaging Zoom Meetings,5,Video Conferencing,Chip Reaves,1,YES,34.98
13799,Get Clients via Social Media with a ZERO Ad Budget!,2.7,Unknown,3 Seconds,1.5,YES,59.98
13800,A biblical understanding of the laying on of hands,5,The Bible,Michael E.B. Maher,5,YES,34.98
13801,Perspective Management for Business Administration,0,Management Skills,Jatin Bhide,6,YES,29.98
13802,21 Day English Guide for Tourists Visiting America,5,English Language,HowExpert,1.5,YES,40.98
13803,Natural Skincare :: DIY Rosacea & Sensitive Skin Remedies,4.3,Skincare,Elizabeth Heck,1,YES,49.98
13804,UIPath RPA - Tech Primer,4.7,Robotic Process Automation,Bryan Lamb,5.5,YES,128.98
13805,Negotiations: Manipulative Tactics for Procurement,5,Negotiation,Robert Freeman,2,YES,59.98
13806,"Understanding Jira for users, managers and admins",4.5,JIRA,Dan LeFebvre,6.5,YES,118.98
13807,Forensic Psychology - ACCREDITED CERTIFICATE,4.4,Forensic Science,"Elmira Strange, MPhil, Dip",2,YES,128.98
13808,"Infectious Diseases_ KNOW MORE, BE SAFE",5,Unknown,Dr A M Nudhar Kannan,0.5,YES,29.98
13809,Microsoft AZ-500: Azure Security Technologies  2021,0,Microsoft Certification,IT Exam Institute,0,YES,78.98
13810,Thai Hand Reflexology Massage Certificate Course,4.8,Reflexology,Mark Perren-Jones,4.5,YES,138.98
13811,Solo Boxing Programme - For Fitness/Self-Defence,4.9,Boxing,Harj Sohal,2.5,YES,29.98
13812,1Z0-1067-21 || Oracle Cloud Infrastructure 2021 Operations,3.2,Oracle Certification,Rohit singh,0,YES,40.98
13813,Professional Risk Management In Business Environment,5,Enterprise Risk Management (ERM),Eric Yeboah,1.5,YES,108.98
13814,10X Neuroplasticity SUPERPOWER: Build Better Mental Health,4.6,Neuroplasticity,Silviu Marisk - Effective Learning Lab,5.5,YES,128.98
13815,Self-Publish Paperback Books With Images Using Createspace,5,Amazon Kindle Direct Publishing (KDP),Kay Franklin,5,YES,29.98
13816,Project Management Fundamentals,4.6,Unknown,Chris Croft,2.5,YES,108.98
13817,Korean Vocabulary Builder for Beginners 2,0,Korean Language,Keehwan Kim,10.5,YES,128.98
13818,Rock Singing: Belting In The Head Voice & Hitting High Notes,4.7,Voice Training,Robert Lunte,6.5,YES,128.98
13819,Cisco CCNA 200-301 â€“ The Complete Guide to Getting Certified,4.7,Cisco CCNA,Neil Anderson,38,YES,29.98
13820,Intro to Still Life & Food Photography,0,Food Photography,Gus Cantavero,3,YES,49.98
13821,Functional Fitness Training â€“ Easy Way To Get Shape At Home,3.4,Unknown,"Prof. Paul Cline, Ed.D",1,YES,128.98
13822,Perfect French Macarons #1 - Simple to Sensational,4.7,Cookie Baking,Cake Nuvo - Online Baking School,3.5,YES,128.98
13823,The Ultimate Guide to Money Laundering and AML Compliance,4.5,Anti-Money Laundering,Financial Crime Academy,4.5,YES,29.98
13824,Python Programming - Multiple Choice Questions - Quizzes,5,Python,OnlineEducationNotes An Online Training Hub,0,YES,29.98
13825,Elementor for Beginners - WordPress Page Building Tutorial,4.7,Elementor,Kush Sharma,1,YES,29.98
13826,Echocardiography for the non Cardiologist,4.5,Cardiology,Mohamed El Wazir,2.5,YES,148.98
13827,Marketing Management Masterclass - 13 in 1 MBA Level Course,4.3,Marketing Management,Prof. Vijay Prakash Anand,7.5,YES,138.98
13828,Narrative Design Master Class: Writing stories for Games,4.4,Creative Writing,Emilio Padulo,7,YES,128.98
13829,Crash Course on Leadership Skills Development + Negotiation,4.6,Unknown,"Omni Academy 160,000+ students",2.5,YES,128.98
13830,How to Brand Yourself and Your Business,4.4,Business Branding,Debbie LaChusa,2,YES,59.98
13831,"B2B Sales - Close More Deals, Get More Leads, Work Less",4.4,B2B Sales,Dan Englander,4,YES,44.98
13832,Snowflake cloud database with ETL(Airflow+Python+Talend),0,Snowflake,Pradeep H C,4.5,YES,29.98
13833,DevOps: Jenkins Github and AWS In Practice 2021,4,DevOps,Musab Zayadneh,3.5,YES,29.98
13834,The Colored Pencil Drawing Course,4.4,Colored Pencil Drawing,Matthew Fussell,5,YES,44.98
13835,Complete Microsoft Power Virtual Agent (PVA) Bootcamp,3.5,Chatbot,Marji Solutions,8,YES,29.98
13836,Dev && UX: How UX Fits Into Agile and Lean,5,Business Collaboration,Debbie Levitt,4,YES,138.98
13837,MEDITATION FOR BEGINNERS: Transcendental Theory & Practice.,4,Meditation,A.J. Parr,1.5,YES,29.98
13838,SAP OO ABAP Objects with Real Time Examples and OOALV,3.8,SAP ABAP,DoEdu IT Educations,6,YES,88.98
13839,ISTQB : Advanced Test Analyst & Advanced Test Manager Test,4.5,ISTQB Advanced Level Test Manager (CTAL-TM),Nawel wawa,0,YES,88.98
13840,Learn How To DJ - Beginner DJ Lessons,4.5,DJ,Sam Skilz,2.5,YES,44.98
13841,Blender 2.8 Game Vehicle Creation,4.7,Blender,Darrin Lile,22,YES,29.98
13842,LIVE Streaming Pro: Ultimate Course | From Beginner to Pro,4.5,Live Streaming,Bartek Rycharski,3,YES,29.98
13843,How to Value a Company - DCF Valuation & Financial Modelling,2,Company Valuation,Findamentals Education,4,YES,29.98
13844,Growing Microgreens for Business and Pleasure,4.5,Farming,Alex Field,1.5,YES,59.98
13845,Professional Scrum Masterâ„¢ level I (PSM I) Exam questions,5,Professional Scrum Master (PSM),Business Management and Productivity,0,YES,29.98
13846,Evaluation and Management (E&M) Services 2021: AAPC CPC,2.8,Medical Coding,A Power Coding APC : Medical Doctor & Coder,6.5,YES,59.98
13847,Kauanoe's Hula Studio Online Hula [Pohai Kealoha],5,Unknown,Miho Shinohara,1,YES,64.98
13848,Sing High Notes with More Power and Less Effort,4.9,Voice Training,Paula Befrits,2.5,YES,158.98
13849,Integrating Social Media with F2F Customer Service,5,Customer Service,"Melissa Bordogna, PhD",1,YES,29.98
13850,Jeet Kune Do Level 1 - Fighting Stances,5,Jeet Kune Do,"Sifu Rob Doggett, The JKD Process",1.5,YES,34.98
13851,YCB QCI Practice Test Yoga Protocol Instructor Level1,4.7,Unknown,Satyajit Roy,0,YES,40.98
13852,How to Make Plants Delicious: A Course on Vegan FLAVOR!,0,Vegan Cooking,Janay Laing,1,YES,29.98
13853,Flier (Flyer) Marketing Design & Copywriting To Get Clients,4.9,Marketing Strategy,Alex Genadinik,1,YES,34.98
13854,The Art & Science of Drawing / MEASURING & PROPORTION,4.8,Drawing,Brent Eviston,1.5,YES,44.98
13855,Blockchain Advanced Level: Uses Beyond Bitcoin,4.6,Blockchain,George Levy,1.5,YES,128.98
13856,Basic Photoshop for Lighting Designers,5,Photoshop,Nelca Roco,2,YES,128.98
13857,Videohive - Video Stock Bulk Preparation And Submission,5,Videography,Ozair Rao (Oz),0.633333333333333,YES,34.98
13858,Start Your Affiliate Marketing Business - 100% for 2021,4.8,Unknown,iMarket XL,9.5,YES,148.98
13859,Studio One 5.3 - the most complete and up-to-date tutorial,4.5,Presonus,Alexander Reze,4,YES,29.98
13860,Business Ideas: Find & Evaluate Startup Business ideas,4.2,Startup,Hayley - Creative Mind Ch,1,YES,29.98
13861,Learn Java from Scratch,5,Java,Utsav Sen,18.5,YES,29.98
13862,"Masterclass ""Online Training and Remote Teaching""",5,Teaching Online,Christian Neureiter,9.5,YES,108.98
13863,ClickBank Sales â€“ Affiliate Marketing Without A Website 2021,4,Unknown,Harvinder Kumar,1,YES,94.98
13864,Data Analysis Essentials Using Excel,4.5,Data Analysis,Symon He,12,YES,128.98
13865,SELF AWARENESS + MEDITATION=INNER BALANCE + OUTER WELL BEING,5,Self-Awareness,Jane Cleary,5,YES,128.98
13866,Beginners Excel VBA and Excel Macros,5,Excel Charts,Mammoth Interactive,5,YES,128.98
13867,SAT Math from Beginner to Expert,3.5,SAT,Yousef Marey,7.5,YES,29.98
13868,Create a Dogman Creature in Zbrush,5,zBrush,CG MAGUS,3.5,YES,40.98
13869,Negotiating Executive Compensation and Salary,5,Executive Coaching,Vasco PatrÃ­cio,2,YES,78.98
13870,"Brow Mapping for Brow Artist, Microbladers and PMU Artist",4.5,Beauty,Natasha Martinez,0.566666666666666,YES,108.98
13871,How to teach an online course,5,Online Course Creation,Huw Collingbourne,1,YES,29.98
13872,Preschool Pre-Ballet. Course 2.,0,Ballet,Faith Weeden-Swanevelder,3.5,YES,40.98
13873,G Suite / Google Apps for Everyone,3.3,Google Workspace (G Suite),Mike Daugherty,3.5,YES,29.98
13874,Cold Calling for B2B Sales: How to Prospect over the Phone,4.3,Cold Calling,Derek Shebby,1.5,YES,138.98
13875,Cost & Management Accounting Certification Training 2021,0,Cost Accounting,Uplatz Training,50,YES,29.98
13876,CHANGE MANAGEMENT FOR ORGANIZATIONS: Drive Strategic Results,4.4,Change Management,Vicki Hart,1,YES,88.98
13877,Shamanic Life Coach Certification (Accredited),4.7,Shamanism,Joeel & Natalie Rivera,9.5,YES,148.98
13878,Mastering Product Marketing for Medical Devices,3.8,Marketing Strategy,Jennifer Pikor,1,YES,40.98
13879,Docker Crash Course: Learn from Experience (for Beginners),5,Docker,Cristovao Cordeiro,4,YES,64.98
13880,RC Building Design using Tekla Structural Designer,4.8,Tekla Structures,Anas Abou Lteaf,1.5,YES,94.98
13881,Trello - Organize your Business and Life,0,Trello,Joni Kinney,0.566666666666666,YES,34.98
13882,Want to be a Big Data Scientist?,4.9,Unknown,"V2 Maestros, LLC",1.5,YES,29.98
13883,Breaking Bad Habits-take control & smash the ties that bind!,5,Habits,HeadgearLabsâ„¢ Personal & Professional Development,1,YES,128.98
13884,Treating Trauma: The Pathway to Transformation,4.7,Unknown,Robert Rhoton,12.5,YES,128.98
13885,Electrical Control & Protection Systems,4.6,Electricity,Stephen Brooks,2.5,YES,29.98
13886,Culture | How to Manage Team Conflict,4.5,Conflict Management,Learoy Tonight,0.416666666666666,YES,40.98
13887,French for Beginners : Level 1,4.5,French Language,French Toast,2.5,YES,34.98
13888,Clinical Research for beginners,4.1,Clinical Research,Dr Sabyasachi Sengupta,4.5,YES,138.98
13889,Creating and Publishing Your Children's Book,4.5,Writing a Book,Sandy Silverthorne,2.5,YES,59.98
13890,Pega Senior Certification Exam Questions 2021,5,Pegasystems Certification,Pega Technology,0,YES,29.98
13891,How To Increase Your Memory Power By 10X In Next 10 Minutes,4.2,Study Skills,Rahul Sawant,1,YES,34.98
13892,Henschel Hs 126 Flying lessons.,5,Aviation,"Graham ""The Baron"" Hesketh",2,YES,29.98
13893,Real Estate Institutional Investing and Fund Management,4.8,Real Estate Investing,Katya Nga Do,2.5,YES,108.98
13894,Wholesaling Real Estate for Beginners,4.8,Unknown,Trevis Waters,1.5,YES,34.98
13895,Adobe After Effects â€“ From Zero to Beyond,5,After Effects,Paul Michalka,17.5,YES,29.98
13896,Learn to Design RFID Board in Altium,0,Altium Designer,Amil Brkic,5,YES,29.98
13897,How to Read Tarot Cards- Simple Beginners Guide,5,Tarot Reading,Ashleigh-Jay Caines,1,YES,29.98
13898,Chess For Everyone!,4.9,Chess,Robert Gumerlock,2.5,YES,29.98
13899,Fixed Income Securities,0,Fixed Income Securities,The Credit Balance,3.5,YES,29.98
13900,Psychic Tarot Reading (Professional & Private),5,Tarot Reading,Linda Elliott,2.5,YES,34.98
13901,Django | Build a Smart Chatbot Using AI,0,Django,Mustafa Alawi,2.5,YES,40.98
13902,Popular Interior Design Styles and How To Use Them,4.6,Unknown,Melanie Ewing,1.5,YES,104.98
13903,Statistics for Business Analytics and Data Science A-Zâ„¢,4.5,Statistics,Kirill Eremenko,6,YES,128.98
13904,5 Digit Creativity and Idea Generation,5,Unknown,Lars Overgaard,1,YES,59.98
13905,Unity + SQL Databases Player Management Leaderboards + More!,4.6,Unity,Austin Patkos,8,YES,128.98
13906,Enterprise Architecture,3.7,Enterprise Architecture,The Art Of Service,2.5,YES,59.98
13907,"Getting Design Right, Part 5 of 6",0,Product Design,Merit Career Development,1.5,YES,68.98
13908,Database Design and MySQL,4.3,MySQL,Caleb Curry,10,YES,78.98
13909,22 Practical Lessons in Leadership,4.2,Unknown,Street Smart University,1.5,YES,55.98
13910,Video Editing and Simplified Hacks for Adobe Premiere Pro CC,4.4,Video Editing,Vinod Kj,2.5,YES,29.98
13911,Textiles and Fabrics for Interiors,4.7,Unknown,Melanie Ewing,0.633333333333333,YES,104.98
13912,Microsoft Excel - Excel from Scratch to Proficiency!,4.7,Excel,Dr. Aamer Yahia,5.5,YES,94.98
13913,Become Top Banker With Complete Bank Teller Training - 2020,4.1,Banking,Roi Business,5.5,YES,128.98
13914,How To Create a Podcast,5,Podcasting,Priya Sachdeva,1,YES,29.98
13915,Makeup Photography: Phone Editing Course,5,Image Editing,Bukonla A,2,YES,34.98
13916,Writing Practice: 11 essential heuristics for power writers,4.7,Writing,Damien Walter,2,YES,128.98
13917,Carnatic Music Basic Level with VOICE CULTURE&REPRESENTATION,4.8,Carnatic Music,Shanthi Waddiparthi,1,YES,44.98
13918,Create Entire Nonfiction Book Outlines in Minutes - Use Now,4.3,Writing a Book,Ian Stables,1,YES,118.98
13919,Chemistry Made Simple,5,Chemistry,Thomas Amann,8,YES,49.98
13920,Microsoft Power BI Certification: DA-100 Exam Prep,4.6,Microsoft DA-100,Maven Analytics,8,YES,128.98
13921,Learn How To Create Fashionable Seed Bead Earrings,0,Jewelry Making,Margarita Petersone,1.5,YES,59.98
13922,Financial Accounting - #1 Ranked University: Course 1 of 5,4.6,Accounting,Norm Nemrow,24.5,YES,108.98
13923,Effective Time Management Skills - Time Management Skills,4.4,Time Management,"Prof. Paul Cline, Ed.D",2.5,YES,128.98
13924,Policy Development for Directors,5,Leadership,Illumeo Learning,1,YES,34.98
13925,Learn And Craft  Amazing Leather Armor with Premium Patterns,4.7,Character Design,Samuel Lee,5,YES,128.98
13926,Central Banks and Quantitative Easing,4.2,Unknown,Ozo Economics,2.5,YES,29.98
13927,Avoid Nightmare Tax Audits by Organizing Your Finances,4.8,Financial Management,Gabriel Hernandez,1,YES,40.98
13928,Culture | How to be a Great Coach,4.4,Sports Coaching,Learoy Tonight,0.4,YES,40.98
13929,ISTQB Agile Tester Sample Exams,4.8,ISTQB Agile Tester Foundation Extension (CTFL-AT),Tarek Roshdy,0,YES,29.98
13930,HashiCorp Certified: Terraform Associate 2021,4.6,Terraform,Zeal Vora,10,YES,44.98
13931,"How To Draw Wild Animals Vol 5 - Hare, Fox and Mouse",5,Drawing,Colin Bradley School of Art,8.5,YES,40.98
13932,Professional JavaScript,5,JavaScript,Fast & Easy Programming,4,YES,34.98
13933,Facebook Ads + Marketing MASTERY in 2021: 8-Figure Blueprint,3.5,Facebook Ads,Kevin David,6,YES,128.98
13934,Rock Your Dog's Diet Crash Course,4.2,Animal Nutrition,"Diana Laverdure-Dunetz, MS",2,YES,29.98
13935,Dependency Injection in Android with Dagger 2 and Hilt,4.8,Android Development,Vasiliy Zukanov,12,YES,108.98
13936,Introduction to Automotive Design,4.6,Automotive Design,Michael Santoro,0.583333333333333,YES,108.98
13937,The US Constitution Explained,0,Law,Keith Hughes,8,YES,34.98
13938,LEED Green Associate V4 | Exam Preparation Course | English,4.5,LEED,"Karim Elnabawy, USGBC Faculty",11.5,YES,49.98
13939,ExamPass:  AWS Certified Developer,0,AWS Certification,Ruven Naidoo,0,YES,29.98
13940,Intermittent Fasting: Lose Weight and Lose Inches Fast,4.1,Fasting,Jack Wilson,1,YES,128.98
13941,Email Monetization Mastery 2021,3.7,Email Marketing,Henry Zhang,0.6,YES,108.98
13942,Digital Pet Paintings Using Photoshop ,4.3,Photoshop,Lori Jill,3,YES,59.98
13943,The Power Of Positive Thinking : Re-Program Your Brain,4.4,Positive Thinking,Faith Hill,1,YES,29.98
13944,How to Pass a Coding Interview,5,Coding Interview,Edaqa Mortoray,1,YES,59.98
13945,Number Theory (Unvisited applications in the Real World),5,Number Theory,Omkareshwar Jha,2.5,YES,108.98
13946,Business Negotiations,5,Negotiation,Robert Freeman,4,YES,108.98
13947,From retrenched to sort after job seeker,5,Career Change,Naveen Velautham,1,YES,34.98
13948,Boost Your Business With Bitcoin Profits,0,Cryptocurrency,Kevin Clarke,0.733333333333333,YES,49.98
13949,ChildWise Child Development Associate Credential Module 4,5,Early Childhood Education,Jing Zhao Cesarone,2,YES,218.98
13950,"Music Theory - Beginner, Intermediate, & Advanced Rudiments",4.5,Music Theory,Shervin House,8.5,YES,29.98
13951,Movement-Based Strength and Conditioning for MMA,5,Strength Training,Nate Moore,1.5,YES,78.98
13952,EFT  & TFT Tapping Practitioner Certification (ACCREDITED),4.7,EFT (Emotional FreedomTechnique),Graham Nicholls,6,YES,148.98
13953,102 Definitions of Terms in Horse Training - GLOSSARY,4.7,Horsemanship,Jane Frizzell,1,YES,29.98
13954,Salesforce Lightning Component,4.4,Salesforce Lightning,Paaa Leaders,8.5,YES,128.98
13955,How to play American Mahjongg,0,Game Theory,Janice Rodgers,1,YES,29.98
13956,Skillshare Ninja : How To Become Successful On Skillshare,5,Online Business,Dawid Tuminski,1.5,YES,128.98
13957,How to Inexpensively start a podcast,5,Podcasting,Jonni Vegaz,1,YES,128.98
13958,Financial Statement Analysis â€“ Ratio Analysis,4.3,Financial Statement,Robert (Bob) Steele,24.5,YES,138.98
13959,Art Fundamentals from zero,5,Drawing,Jose David Ramirez,1,YES,29.98
13960,Kabbalistic Reiki of Mars' seven pentacles,0,Reiki,Berardino Nardella,1,YES,128.98
13961,Transfer Pricing Masterclass (Part 4),4.5,Tax Preparation,Quebiko Training,5.5,YES,59.98
13962,AZ-204 Developing for Microsoft Azure Exam Prep,4.5,Microsoft Certification,Scott Duffy  â€¢ 550.000+ Students,10,YES,49.98
13963,Amazon FBA - How to Pick Profitable Products in 2 Hours,4.6,Amazon FBA,Jordan Minh,3,YES,118.98
13964,"Facebook Live: Attract 100,000+ Page fans with Viral Streams",4,Facebook Marketing,Suppoman â„¢,0.616666666666666,YES,78.98
13965,The Complete 2021 Software Testing Bootcamp,4.5,Unknown,Tarek Roshdy,25,YES,49.98
13966,The Essential Guide to Stata,4.4,Stata,F. Buscha,14,YES,44.98
13967,"Ruqyah Course - Protection from Jinn, Black Magic & Evil Eye",5,Witchcraft,Manik Miah,2.5,YES,104.98
13968,Windows: Everything about NTFS & Share Permissions,4.8,Windows Server,Ladan Amirchoupani,3,YES,108.98
13969,Speak Like a Pro: Public Speaking for Professionals,4.5,Public Speaking,Jennifer Hennings,1,YES,218.98
13970,Sports & Action Photography For Beginners,4.3,Unknown,Don McPeak,4,YES,29.98
13971,Setup Shopify Integration with Pinterest Business Account,4.9,Pinterest Marketing,Robert Charles,1,YES,218.98
13972,Lean Six Sigma White Belt Certification (Accredited),4.5,Six Sigma White Belt,Advanced Innovation Group Pro Excellence (AIGPE),2,YES,29.98
13973,Intermediate Hadoop: Process & Analyze Large Data Sets,5,Hadoop,Integrity Training,4.5,YES,128.98
13974,"Build &Deploy Machine Learning on Flask,AWS,Azure,Heroku,GCP",5,Machine Learning,MrBriit .,12,YES,44.98
13975,Harmony For Music Producers - Produce Better Tracks Faster,5,Music Composition,Ariel Cohen,2.5,YES,78.98
13976,Build Real world App In Adobe XD 2019 : Part 2 Of 2,4.6,Adobe XD,Shaher Yar Hamid,1.5,YES,108.98
13977,Mental Health Ambassador Certificate,4.6,Unknown,Chris Worfolk,2,YES,108.98
13978,Getting Started With Wordpress - A Beginners Guide,4.7,WordPress,Jerad Hill,3.5,YES,29.98
13979,Songwriting & Music Production In GarageBand- A Total Guide!,4.6,Songwriting,Dean Davis,2.5,YES,148.98
13980,Online Courses Marketing Fundamentals Program 2021,4.2,Online Course Marketing,Money Makers Academy,2,YES,59.98
13981,The Greatest YouTube Cards Course Of All Time!,5,YouTube Marketing,Jason Quinlan,1.5,YES,29.98
13982,Email Marketing - The Complete Guide to MailChimp,3.5,Email Marketing,Robin & Jesper,3,YES,128.98
13983,Masterclass: EU funding programme Horizon Europe,0,Project Planning,Florian CARRE,1,YES,29.98
13984,Trigonometry basics for beginners,0,Trigonometry,Clydene Reddy,4,YES,29.98
13985,Selenium WebDriver With Java - Novice To Ninja + Interview,4.5,Selenium WebDriver,Lets Kode It,43.5,YES,128.98
13986,Persuasion Machine: Master Persuasion Psychology & Influence,4.3,Persuasion,Patrick Dang,2,YES,148.98
13987,Raja Yoga Level 1 - What is Raja Yoga or The Highest Yoga?,4.6,Mindfulness,AryaMarga Society,2.5,YES,29.98
13988,How To Be More Resilient And Feel Better Easily,5,Resilience,Adam Shaw,2,YES,29.98
13989,Flying the F-35B in Scotland.,5,Aviation,"Graham ""The Baron"" Hesketh",6.5,YES,29.98
13990,Excel for Academics (Mac),5,Excel,Thomas Hennefer,2.5,YES,128.98
13991,How to Share Nature with your Child,4.6,Nature Connection,Gregory Traymar,1.5,YES,29.98
13992,The professional cryptocurrency trading program,4.8,Cryptocurrency,Mark Foo,3,YES,128.98
13993,Learn SAP Financial Accounting - Online Training,4.3,SAP Financial Accounting,Peter Moxon,1.5,YES,88.98
13994,Master QuickBooks Pro 2015 & 2016 the Easy Way,4.5,QuickBooks Pro,Simon Sez IT,15.5,YES,128.98
13995,Ace Calculus 2 in 13 Hours (The Complete Course),5,Calculus,Gina Chou,13,YES,128.98
13996,Perform With Confidence!,0,Public Speaking,Jo Kelsey,1.5,YES,29.98
13997,Shifting Roots - AML dance class series #1 beginner level,4.8,Unknown,Joe Alegado,2,YES,128.98
13998,Food Fraud Mitigation and Defense Certification Course,0,Food Safety,Olanab Consults,1,YES,64.98
13999,Branding Essentials: How to Work with Customer Personas,0,Business Branding,Ilya Lobanov,0.55,YES,104.98
14000,Kung Fu Weapons - The Straight Sword,0,Martial Arts,Michael Stelzer Ph.D.,0.65,YES,34.98
14001,2021 Ultimate Transcription and Captioning Course,4.4,Transcription,Nitay L,2,YES,104.98
14002,"Online Review Management: Amazon, Yelp, Apps, Fiverr & More",5,Reputation Management,Alex Genadinik,1,YES,59.98
14003,Signals and Systems,4,Signal Processing,Dr. YÃ¼cel Ã‡imtay,14,YES,78.98
14004,Avoid stress - the managerâ€™s toolbox,0,Unknown,Klausen Learning,1,YES,29.98
14005,Learn Release Strategy Process in SAP Materials Management,4.6,SAP MM,Sumit Jain,1,YES,88.98
14006,Cybersecurity: Implement Security Measures to Prevent Attack,4.4,Cyber Security,LinCademy for Training,0.733333333333333,YES,59.98
14007,SketchUp for Kitchen Design,4.5,SketchUp,Diane Dieterich,3,YES,59.98
14008,Effective Psychology,5,Psychology,Eric Yeboah,2,YES,118.98
14009,Become a Logic Pro Power User (Part 5),0,Logic Pro X,Eddie Grey,1,YES,34.98
14010,Learn How to Perform Perfect Manicure in Combined Technique,5,Nail Art,Ana Costamanova,3,YES,40.98
14011,Unique web content writing and copywriting master class 2021,0,Web Content,Tapishi Levis Tangunung,1,YES,128.98
14012,SPSS Masterclass: Learn SPSS From Scratch to Advanced,4.4,SPSS,Scholarsight Learning,32,YES,168.98
14013,Complete Masterclass: Interior 3D Rendering 3ds Max + V-Ray,4.7,3ds Max,"Jake Denham BA, MA, Official V-Ray Mentor",8.5,YES,78.98
